area_id	subtotal_type	RSReg	RSCst	RSRej	RSUnc	RSOvr	RSUnd	RSTot	RSWri	118:GERALD PLUMMER	119:TOM PALZER	120:JOHN THOMPSON PARKER	121:DOUGLAS HOWARD PIERCE	122:HERBERT G. PETERS	123:JAMES P BRADLEY	124:ARUN K. BHUMITRA	125:JERRY JOSEPH LAWS	126:PATRICK LITTLE	127:TIM GILDERSLEEVE	128:MICHAEL FAHMY GIRGIS	129:DON J. GRUNDMANN	130:RASH BIHARI GHOSH	131:LING LING SHI	132:JOHN ''JACK'' CREW	133:ERIN CRUZ	134:DERRICK MICHAEL REID	135:DIANNE FEINSTEIN	136:COLLEEN SHEA FERNALD	137:ADRIENNE NICOLE EDWARDS	138:PAUL A TAYLOR	139:DONNIE O. TURNER	140:PAT HARRIS	141:ALISON HARTSON	142:JASON M. HANANIA	143:DAVID HILDEBRAND	144:LEE OLSON	145:ROQUE ''ROCKY'' DE LA FUENTE	146:KEVIN DE LEON	147:KEVIN MOTTUS	148:DAVID MOORE	149:MARIO NABLIBA	195:SEELAM PRABHAKAR REDDY	196:MICHAEL V. ZIESING	197:URSULA M. SCHILLING
PCT9751	MV	977	384	2	0	2	29	351	3	0	2	0	0	0	4	2	3	3	0	0	0	1	4	2	3	4	228	2	5	12	2	2	5	4	0	2	1	54	1	1	1	0	0	0
PCT9752	ED	692	143	0	0	0	10	133	1	0	2	1	1	1	0	3	0	1	0	0	0	0	0	1	5	1	75	0	0	4	2	1	0	0	0	2	0	32	0	0	0	0	0	0
PCT9752	MV	692	305	2	0	0	18	285	1	0	0	2	0	0	6	3	1	1	0	0	0	1	2	3	5	6	182	0	3	3	0	2	3	0	1	1	3	54	0	0	2	0	0	0
PCT9753	ED	735	148	0	0	0	12	136	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	1	0	0	89	0	3	1	0	6	1	0	1	0	2	26	0	0	1	0	0	0
PCT9753	MV	735	266	-1	0	1	12	254	1	1	0	2	1	0	3	4	1	1	0	0	1	0	2	3	3	2	151	0	5	2	0	7	5	0	2	2	0	53	1	0	1	0	0	0
PCT9754	ED	701	169	0	0	0	10	159	1	0	2	6	0	1	0	1	0	0	0	1	0	0	2	0	1	0	96	0	0	3	0	5	3	0	0	0	2	33	0	1	1	0	0	0
PCT9754	MV	701	296	1	0	1	17	277	2	0	0	1	0	1	2	5	0	1	0	0	0	1	1	3	1	2	182	0	0	2	2	6	5	0	0	1	1	58	0	0	0	0	0	0
PCT9755	ED	553	120	-1	0	1	2	118	0	1	0	0	0	1	0	0	0	1	0	0	0	1	3	0	0	0	68	0	1	2	0	3	3	0	0	3	0	30	1	0	0	0	0	0
PCT9755	MV	553	201	0	0	1	8	192	0	1	0	0	1	0	6	1	0	1	0	0	0	0	6	2	0	5	111	1	2	7	1	1	2	0	1	0	3	40	0	0	0	0	0	0
PCT9756	ED	908	126	-1	0	0	12	115	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	3	70	2	1	3	2	2	1	0	1	0	3	18	0	2	1	0	0	0
PCT9756	MV	908	297	6	0	3	18	270	3	0	0	2	2	0	7	7	0	2	0	0	0	0	5	2	4	0	155	1	4	13	3	6	9	2	1	2	1	35	1	0	3	0	0	0
PCT9801	ED	399	76	0	0	0	5	71	0	0	2	1	0	0	2	0	2	1	0	0	0	1	1	1	2	2	36	0	1	1	0	1	0	0	0	1	2	14	0	0	0	0	0	0
PCT9801	MV	399	148	0	0	0	8	140	1	1	0	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	83	0	5	4	0	4	0	0	1	1	0	34	0	0	0	0	0	0
CONG12	TO	426647	225360	215	0	961	13117	211067	540	198	762	1323	550	365	3175	1858	477	694	91	58	214	363	1363	551	1462	1817	129686	480	1927	3244	569	3223	3298	526	795	904	1314	47163	822	540	710	0	5	0
CONG14	TO	55344	28223	31	0	156	1842	26194	128	54	157	142	101	54	648	451	117	147	12	19	50	59	341	130	264	176	15806	111	349	651	127	517	395	82	88	190	249	4184	157	87	151	0	0	0
ASSM17	TO	280269	147301	86	0	632	8264	138319	237	131	351	903	362	215	1564	934	260	420	57	38	114	219	705	288	825	1320	85462	303	1134	1657	358	2018	2054	342	504	538	783	33057	422	345	398	0	1	0
ASSM19	TO	201722	106282	160	0	485	6695	98942	431	121	568	562	289	204	2259	1375	334	421	46	39	150	203	999	393	901	673	60030	288	1142	2238	338	1722	1639	266	379	556	780	18290	557	282	463	0	4	0
BART7	TO	36166	15261	16	0	95	1025	14125	41	20	48	88	54	24	248	120	27	57	13	6	10	26	116	32	80	174	9309	30	180	227	52	253	213	46	59	95	93	2232	41	60	51	0	0	0
BART8	TO	215670	112119	160	0	492	7413	104054	407	127	587	555	296	208	2429	1492	360	456	52	41	154	200	1113	412	1006	802	64418	307	1149	2437	367	1723	1659	290	390	631	865	17726	598	299	494	0	4	0
BART9	TO	230155	126203	70	0	530	6521	119082	220	105	284	822	301	187	1146	697	207	328	38	30	100	196	475	237	640	1017	71765	254	947	1231	277	1764	1821	272	434	368	605	31389	340	268	316	0	1	0
SUPV1	TO	40919	22431	37	0	93	1349	20952	86	21	120	131	66	50	408	226	56	86	9	6	24	41	221	81	169	133	12170	47	245	466	55	359	388	46	81	122	141	4647	96	69	85	0	1	0
SUPV2	TO	48242	24389	59	0	97	1263	22970	85	11	113	70	40	26	548	335	55	49	7	1	13	31	32	62	227	242	15560	37	184	461	57	283	330	56	87	33	191	3515	114	26	88	0	1	0
SUPV3	TO	38273	18567	-2	0	80	1387	17102	23	17	69	97	47	38	306	167	51	69	8	10	18	30	162	49	141	218	10995	48	147	262	51	278	290	57	66	97	121	2995	76	41	58	0	0	0
SUPV4	TO	41216	21994	23	0	105	1663	20203	93	24	146	143	59	54	536	304	94	103	16	10	53	53	344	78	212	118	11661	68	254	570	83	390	360	63	78	169	175	3551	145	76	118	0	2	0
SUPV5	TO	52114	28694	27	0	115	1517	27035	49	29	52	184	57	44	217	135	34	57	11	4	19	45	59	56	122	214	16336	51	238	181	68	404	424	55	120	55	91	7431	78	58	57	0	0	0
SUPV6	TO	41151	17498	3	0	122	1099	16274	39	25	43	139	53	29	258	122	41	80	8	7	19	37	95	45	122	219	10039	61	159	242	68	327	326	63	71	82	109	3156	61	65	64	0	0	0
SUPV7	TO	46301	26230	34	0	90	1441	24665	88	32	123	111	53	41	558	413	88	112	5	7	43	46	196	130	232	170	15796	53	192	550	75	353	375	61	68	99	204	4077	146	63	105	0	0	0
SUPV8	TO	56415	36015	-8	0	79	1518	34426	47	15	43	177	45	35	237	158	45	55	5	4	15	39	34	46	127	240	21970	45	213	245	43	391	439	61	107	45	129	9229	64	28	49	0	1	0
SUPV9	TO	41665	22565	25	0	112	1188	21240	50	22	69	150	75	35	185	119	24	62	13	9	15	40	102	41	120	153	11438	39	177	243	42	305	291	43	73	90	128	6919	49	57	62	0	0	0
SUPV10	TO	39848	17900	39	0	99	1256	16506	40	23	51	127	70	35	229	129	30	70	14	4	14	29	172	39	94	167	10505	47	218	294	61	304	219	41	69	134	106	2967	57	78	69	0	0	0
SUPV11	TO	35847	17300	9	0	125	1278	15888	68	33	90	136	86	32	341	201	76	98	7	15	31	31	287	54	160	119	9022	95	249	381	93	346	251	62	63	168	168	2860	93	66	106	0	0	0
NEIG1	TO	19131	7881	23	0	62	661	7135	21	8	22	50	44	16	98	62	20	34	8	4	4	10	94	22	32	74	4717	25	113	126	30	172	95	18	33	73	45	960	22	53	30	0	0	0
NEIG2	TO	16742	8038	-5	0	43	663	7337	11	9	23	33	20	13	125	74	28	28	5	6	4	11	90	18	57	104	4832	18	70	108	20	120	109	24	20	58	53	1174	25	20	27	0	0	0
NEIG3	TO	27631	12231	3	0	72	875	11281	23	12	45	112	45	26	157	91	30	57	4	7	20	28	86	35	86	143	6810	52	123	164	43	240	245	33	65	72	73	2204	62	45	43	0	0	0
NEIG4	TO	6857	4487	1	0	12	195	4279	8	1	5	27	5	3	37	37	7	10	2	1	3	8	9	8	36	26	2915	6	32	48	6	43	53	6	12	16	29	850	14	6	10	0	0	0
NEIG5	TO	26541	12895	5	0	90	930	11870	46	22	55	103	66	26	265	148	65	82	6	6	22	30	209	42	141	100	6699	60	164	294	60	228	177	47	45	113	135	2205	74	48	87	0	0	0
NEIG6	TO	14552	8410	10	0	25	370	8005	5	3	6	55	6	7	32	21	6	12	4	1	7	14	8	12	29	68	4850	9	53	38	15	84	117	18	32	8	23	2420	19	11	12	0	0	0
NEIG7	TO	11506	5461	8	0	40	417	4996	30	13	40	43	25	10	94	64	14	20	1	9	10	3	92	15	29	27	2877	42	108	111	40	142	98	17	23	63	44	826	20	22	24	0	0	0
NEIG8	TO	9393	5438	8	0	18	270	5142	11	4	19	44	9	8	68	31	8	10	2	1	3	12	25	10	20	28	3003	11	48	48	9	79	80	12	20	15	18	1450	18	8	10	0	0	0
NEIG9	TO	8641	3424	2	0	17	205	3200	17	7	29	9	15	10	107	86	21	26	3	1	8	12	27	26	22	23	1885	6	49	100	11	79	51	11	13	12	26	441	23	18	26	0	0	0
NEIG10	TO	9744	5037	6	0	21	245	4765	15	3	22	28	6	6	76	47	8	10	3	1	2	16	10	16	38	37	2943	11	56	59	12	89	88	8	12	9	21	1084	16	5	8	0	0	0
NEIG11	TO	38757	19070	49	0	75	999	17947	59	12	86	52	32	23	428	258	46	40	5	1	12	21	26	50	186	203	12156	30	144	386	52	212	249	37	68	25	166	2690	91	22	78	0	1	0
NEIG12	TO	30096	16088	11	0	77	802	15198	32	14	26	107	45	26	73	52	11	42	3	4	11	23	30	30	88	121	7777	28	121	88	23	238	230	41	65	44	68	5631	33	33	40	0	0	0
NEIG13	TO	16415	10584	-11	0	18	430	10147	16	4	9	46	11	11	87	39	10	8	1	1	3	12	8	13	36	79	6590	9	51	92	12	99	138	14	18	9	47	2633	15	7	18	0	1	0
NEIG14	TO	8622	5494	0	0	17	227	5250	8	4	11	41	12	5	26	22	4	7	0	3	2	2	5	6	13	30	2965	10	35	24	7	64	53	5	15	3	18	1831	7	7	5	0	0	0
NEIG15	TO	6827	3580	6	0	9	234	3331	4	3	13	14	11	7	69	41	11	14	1	0	2	6	25	14	38	31	2182	10	20	58	8	51	39	15	15	8	28	565	10	6	12	0	0	0
NEIG26	TO	8914	4445	3	0	31	355	4056	18	4	43	30	16	8	102	65	12	17	8	3	8	12	76	11	32	48	2415	7	31	141	15	78	58	9	12	49	45	625	18	14	26	0	0	0
NEIG16	TO	15511	7917	5	0	22	353	7537	13	9	17	49	12	17	84	40	1	17	4	0	5	19	27	7	39	82	4717	8	60	66	20	81	114	20	33	20	36	1873	21	8	18	0	0	0
NEIG17	TO	35688	19724	30	0	84	1209	18401	78	20	105	123	60	44	360	210	54	78	7	5	24	31	212	69	143	116	10578	44	221	431	46	308	362	41	74	115	124	4089	91	63	75	0	0	0
NEIG18	TO	7813	4593	10	0	13	237	4333	22	1	27	8	7	6	100	61	7	10	2	0	0	6	6	12	44	30	3033	4	24	69	8	49	41	13	21	9	31	634	21	7	19	0	1	0
NEIG19	TO	9230	5452	8	0	15	243	5186	5	5	7	31	16	6	35	25	8	13	2	0	1	11	9	9	22	23	3180	9	51	54	6	61	74	7	15	7	27	1437	14	11	5	0	0	0
NEIG20	TO	23278	10026	-3	0	71	595	9363	16	15	25	69	22	16	179	66	22	43	4	4	10	16	44	25	73	134	5867	26	72	160	41	165	190	40	28	32	65	1799	29	34	32	0	0	0
NEIG21	TO	40651	21684	21	0	104	1647	19912	93	24	142	142	57	54	532	302	93	102	16	10	52	52	344	78	210	116	11503	67	249	567	82	380	356	62	77	165	173	3472	145	76	117	0	2	0
NEIG22	TO	18424	12111	5	0	20	464	11622	12	4	11	55	14	12	65	43	14	17	1	1	3	10	7	11	21	73	7592	16	68	58	18	123	132	23	38	15	28	3102	18	5	12	0	0	0
NEIG23	TO	7867	3226	9	0	19	285	2913	9	9	14	25	15	6	72	37	10	25	4	0	5	4	56	11	28	27	1825	16	54	97	16	57	25	9	11	48	31	304	21	18	24	0	0	0
NEIG24	TO	33960	20797	29	0	67	1111	19590	60	24	85	87	33	25	422	306	63	82	2	6	33	33	142	98	198	137	12845	38	116	414	56	248	282	47	47	72	160	3201	115	40	73	0	0	0
NEIG25	TO	29200	15490	13	0	75	937	14465	36	18	32	82	47	28	130	81	21	37	5	2	10	20	37	33	65	113	8736	29	143	94	40	250	237	31	71	34	49	3847	37	40	30	0	0	0
