area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	78:SCOTT WIENER	77:ERIN SMITH	79:JACKIE FIELDER
NEIG10	TO	10022	6617	0	4	675	5938	6	3331	561	2040
NEIG11	MV	33510	15581	0	4	1595	13982	0	8710	2359	2913
NEIG11	ED	5930	9037	0	5	1267	7765	16	4796	1072	1881
NEIG11	TO	39440	24618	0	9	2862	21747	16	13506	3431	4794
NEIG12	MV	23576	11896	0	20	899	10977	0	5855	530	4592
NEIG12	ED	7429	7889	0	2	798	7089	12	3152	336	3589
NEIG12	TO	31005	19785	0	22	1697	18066	12	9007	866	8181
NEIG14	MV	6791	4011	0	1	302	3708	0	1956	164	1588
NEIG14	ED	1942	2315	0	0	181	2134	3	963	82	1086
NEIG14	TO	8733	6326	0	1	483	5842	3	2919	246	2674
NEIG15	MV	5780	2686	0	2	245	2439	0	1516	357	566
NEIG15	ED	1308	1495	0	0	191	1304	2	776	137	389
NEIG15	TO	7088	4181	0	2	436	3743	2	2292	494	955
NEIG13	MV	13553	8197	0	2	659	7536	0	4845	406	2285
NEIG13	ED	3435	4440	0	1	356	4083	8	2417	189	1469
NEIG13	TO	16988	12637	0	3	1015	11619	8	7262	595	3754
NEIG26	MV	7830	3541	0	4	364	3173	0	1666	569	938
NEIG26	ED	1802	1384	0	0	169	1215	4	586	134	491
NEIG26	TO	9632	4925	0	4	533	4388	4	2252	703	1429
NEIG16	MV	14623	6988	0	1	651	6336	0	4014	472	1850
NEIG16	ED	2733	3777	0	0	500	3277	10	1918	208	1141
NEIG16	TO	17356	10765	0	1	1151	9613	10	5932	680	2991
NEIG17	MV	29449	14464	0	12	1264	13188	0	7017	1884	4287
NEIG17	ED	8176	8539	0	5	868	7666	15	3691	766	3194
NEIG17	TO	37625	23003	0	17	2132	20854	15	10708	2650	7481
NEIG19	MV	7164	4038	0	6	351	3681	0	2034	235	1412
NEIG19	ED	2407	2405	0	0	210	2195	6	1156	115	918
NEIG19	TO	9571	6443	0	6	561	5876	6	3190	350	2330
NEIG18	MV	6458	3427	0	0	368	3059	0	1927	508	624
NEIG18	ED	1563	2033	0	0	233	1800	4	1124	201	471
NEIG18	TO	8021	5460	0	0	601	4859	4	3051	709	1095
NEIG20	MV	20913	8934	0	18	880	8036	0	5143	853	2040
NEIG20	ED	4164	4203	0	4	583	3616	10	2138	335	1133
NEIG20	TO	25077	13137	0	22	1463	11652	10	7281	1188	3173
NEIG21	MV	34608	16718	0	11	1593	15114	0	7510	2825	4779
NEIG21	ED	8885	8333	0	2	854	7477	14	3464	900	3099
NEIG21	TO	43493	25051	0	13	2447	22591	14	10974	3725	7878
NEIG22	MV	15383	9329	0	4	569	8756	0	5828	362	2566
NEIG22	ED	3510	4898	0	0	362	4536	4	2732	152	1648
NEIG22	TO	18893	14227	0	4	931	13292	4	8560	514	4214
NEIG23	MV	6638	2527	0	11	281	2235	0	1276	397	562
NEIG23	ED	1850	944	0	0	103	841	0	433	95	313
NEIG23	TO	8488	3471	0	11	384	3076	0	1709	492	875
NEIG24	MV	28440	16175	0	8	1497	14670	0	8361	2441	3868
NEIG24	ED	6934	7501	0	2	695	6804	21	3713	924	2146
NEIG24	TO	35374	23676	0	10	2192	21474	21	12074	3365	6014
NEIG25	MV	23716	12583	0	12	1032	11539	0	6979	756	3804
NEIG25	ED	7780	7203	0	5	772	6426	12	3512	306	2596
NEIG25	TO	31496	19786	0	17	1804	17965	12	10491	1062	6400
