area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	40:PHIL COLLINS	41:ROQUE "ROCKY" DE LA FUENTE	42:CHARLES KRAUT	43:J.R. MYERS	44:DON BLANKENSHIP
PCT9701	ED	156	1	0	0	0	1	0	0	1	0	0	0
PCT9701	TO	654	4	0	0	3	1	0	0	1	0	0	0
PCT9702	MV	553	2	0	0	2	0	0	0	0	0	0	0
PCT9702	ED	167	0	0	0	0	0	0	0	0	0	0	0
PCT9702	TO	720	2	0	0	2	0	0	0	0	0	0	0
PCT9703	MV	808	3	0	0	2	1	0	0	0	1	0	0
PCT9703	ED	183	2	0	0	1	1	1	0	0	0	0	0
PCT9703	TO	991	5	0	0	3	2	1	0	0	1	0	0
PCT9704	MV	759	3	0	0	1	2	0	1	0	0	1	0
PCT9704	ED	200	4	0	0	4	0	0	0	0	0	0	0
PCT9704	TO	959	7	0	0	5	2	0	1	0	0	1	0
PCT9705	MV	753	4	0	0	4	0	0	0	0	0	0	0
PCT9705	ED	176	1	0	0	1	0	0	0	0	0	0	0
PCT9705	TO	929	5	0	0	5	0	0	0	0	0	0	0
PCT9706	MV	57	0	0	0	0	0	0	0	0	0	0	0
PCT9706	ED	-8	0	0	0	0	0	0	0	0	0	0	0
PCT9706	TO	49	0	0	0	0	0	0	0	0	0	0	0
PCT9707	MV	687	2	0	0	1	1	0	1	0	0	0	0
PCT9707	ED	139	0	0	0	0	0	0	0	0	0	0	0
PCT9707	TO	826	2	0	0	1	1	0	1	0	0	0	0
PCT9708	MV	786	4	0	0	2	2	0	1	0	0	1	0
PCT9708	ED	175	0	0	0	0	0	0	0	0	0	0	0
PCT9708	TO	961	4	0	0	2	2	0	1	0	0	1	0
PCT9709	MV	831	8	0	0	7	1	0	1	0	0	0	0
PCT9709	ED	209	2	0	0	0	2	1	0	1	0	0	0
PCT9709	TO	1040	10	0	0	7	3	1	1	1	0	0	0
PCT9711	MV	502	5	0	0	2	3	0	1	0	1	0	1
PCT9711	ED	144	2	0	0	1	1	0	0	0	0	1	0
PCT9711	TO	646	7	0	0	3	4	0	1	0	1	1	1
PCT9712	MV	534	2	0	0	1	1	0	1	0	0	0	0
PCT9712	ED	127	1	0	0	1	0	0	0	0	0	0	0
PCT9712	TO	661	3	0	0	2	1	0	1	0	0	0	0
PCT9713	MV	746	5	0	0	4	1	0	0	0	0	0	1
PCT9713	ED	204	2	0	0	1	1	0	0	0	0	1	0
PCT9713	TO	950	7	0	0	5	2	0	0	0	0	1	1
PCT9714	MV	795	6	0	0	5	1	0	1	0	0	0	0
PCT9714	ED	156	1	0	0	0	1	0	1	0	0	0	0
PCT9714	TO	951	7	0	0	5	2	0	2	0	0	0	0
PCT9715	MV	449	1	0	0	1	0	0	0	0	0	0	0
PCT9715	ED	130	2	0	0	1	1	1	0	0	0	0	0
PCT9715	TO	579	3	0	0	2	1	1	0	0	0	0	0
PCT9716	MV	744	6	0	0	4	2	0	1	0	0	1	0
PCT9716	ED	222	0	0	0	0	0	0	0	0	0	0	0
PCT9716	TO	966	6	0	0	4	2	0	1	0	0	1	0
PCT9717	MV	753	5	0	0	5	0	0	0	0	0	0	0
PCT9717	ED	224	4	0	0	1	3	3	0	0	0	0	0
PCT9717	TO	977	9	0	0	6	3	3	0	0	0	0	0
PCT9718	MV	742	3	0	0	2	1	0	0	0	0	0	1
PCT9718	ED	159	1	0	0	0	1	0	1	0	0	0	0
PCT9718	TO	901	4	0	0	2	2	0	1	0	0	0	1
PCT9719	MV	747	12	0	0	11	1	0	0	0	0	0	1
PCT9719	ED	173	4	0	0	3	1	1	0	0	0	0	0
PCT9719	TO	920	16	0	0	14	2	1	0	0	0	0	1
PCT9721	MV	498	4	0	0	3	1	0	1	0	0	0	0
PCT9721	ED	164	0	0	0	0	0	0	0	0	0	0	0
PCT9721	TO	662	4	0	0	3	1	0	1	0	0	0	0
PCT9722	MV	513	5	0	0	5	0	0	0	0	0	0	0
PCT9722	ED	84	0	0	0	0	0	0	0	0	0	0	0
PCT9722	TO	597	5	0	0	5	0	0	0	0	0	0	0
PCT9723	MV	434	6	0	0	5	1	0	0	0	0	0	1
PCT9723	ED	74	1	0	0	0	1	1	0	0	0	0	0
PCT9723	TO	508	7	0	0	5	2	1	0	0	0	0	1
PCT9724	MV	848	7	0	0	3	4	0	3	0	0	1	0
PCT9724	ED	172	1	0	0	0	1	0	0	1	0	0	0
PCT9724	TO	1020	8	0	0	3	5	0	3	1	0	1	0
PCT9725	MV	806	8	0	0	6	2	0	1	0	0	0	1
PCT9725	ED	165	0	0	0	0	0	0	0	0	0	0	0
PCT9725	TO	971	8	0	0	6	2	0	1	0	0	0	1
PCT9726	MV	565	0	0	0	0	0	0	0	0	0	0	0
PCT9726	ED	51	2	0	0	0	2	1	1	0	0	0	0
PCT9726	TO	616	2	0	0	0	2	1	1	0	0	0	0
PCT9727	MV	403	4	0	0	4	0	0	0	0	0	0	0
PCT9727	ED	57	0	0	0	0	0	0	0	0	0	0	0
PCT9727	TO	460	4	0	0	4	0	0	0	0	0	0	0
PCT9728	MV	750	3	0	0	2	1	0	0	1	0	0	0
PCT9728	ED	213	1	0	0	1	0	0	0	0	0	0	0
PCT9728	TO	963	4	0	0	3	1	0	0	1	0	0	0
PCT9729	MV	654	5	0	0	5	0	0	0	0	0	0	0
PCT9729	ED	164	3	0	0	1	2	1	1	0	0	0	0
PCT9729	TO	818	8	0	0	6	2	1	1	0	0	0	0
PCT9731	MV	436	5	0	0	4	1	0	0	0	1	0	0
PCT9731	ED	143	1	0	0	1	0	0	0	0	0	0	0
PCT9731	TO	579	6	0	0	5	1	0	0	0	1	0	0
PCT9732	MV	78	0	0	0	0	0	0	0	0	0	0	0
PCT9732	ED	-5	0	0	0	0	0	0	0	0	0	0	0
PCT9732	TO	73	0	0	0	0	0	0	0	0	0	0	0
PCT9733	MV	261	3	0	0	2	1	0	0	0	1	0	0
PCT9733	ED	-21	0	0	0	0	0	0	0	0	0	0	0
PCT9733	TO	240	3	0	0	2	1	0	0	0	1	0	0
PCT9734	MV	473	2	0	0	2	0	0	0	0	0	0	0
PCT9734	ED	131	0	0	0	0	0	0	0	0	0	0	0
PCT9734	TO	604	2	0	0	2	0	0	0	0	0	0	0
PCT9735	MV	650	3	0	0	1	2	0	1	0	1	0	0
PCT9735	ED	170	3	0	0	1	2	1	0	0	1	0	0
PCT9735	TO	820	6	0	0	2	4	1	1	0	2	0	0
PCT9736	MV	586	3	0	0	3	0	0	0	0	0	0	0
PCT9736	ED	150	3	0	0	0	3	2	0	1	0	0	0
PCT9736	TO	736	6	0	0	3	3	2	0	1	0	0	0
PCT9737	MV	636	5	0	0	3	2	0	0	2	0	0	0
PCT9737	ED	155	1	0	0	1	0	0	0	0	0	0	0
PCT9737	TO	791	6	0	0	4	2	0	0	2	0	0	0
PCT9738	MV	687	4	0	0	1	3	0	1	0	0	1	1
PCT9738	ED	151	0	0	0	0	0	0	0	0	0	0	0
PCT9738	TO	838	4	0	0	1	3	0	1	0	0	1	1
PCT9739	MV	639	4	0	0	2	2	0	2	0	0	0	0
PCT9739	ED	150	1	0	0	0	1	0	0	1	0	0	0
PCT9739	TO	789	5	0	0	2	3	0	2	1	0	0	0
PCT9741	MV	508	2	0	0	1	1	0	0	1	0	0	0
PCT9741	ED	-67	1	0	0	0	1	0	0	0	0	1	0
PCT9741	TO	441	3	0	0	1	2	0	0	1	0	1	0
PCT9742	MV	529	3	0	0	3	0	0	0	0	0	0	0
PCT9742	ED	166	1	0	0	0	1	1	0	0	0	0	0
PCT9742	TO	695	4	0	0	3	1	1	0	0	0	0	0
PCT9743	MV	898	7	0	0	2	5	0	2	0	1	2	0
PCT9743	ED	242	3	0	0	1	2	0	1	0	0	0	1
PCT9743	TO	1140	10	0	0	3	7	0	3	0	1	2	1
PCT9744	MV	752	5	0	0	3	2	0	2	0	0	0	0
PCT9744	ED	191	0	0	0	0	0	0	0	0	0	0	0
PCT9744	TO	943	5	0	0	3	2	0	2	0	0	0	0
PCT9745	MV	755	7	0	0	2	5	0	2	0	0	2	1
PCT9745	ED	237	0	0	0	0	0	0	0	0	0	0	0
PCT9745	TO	992	7	0	0	2	5	0	2	0	0	2	1
PCT9746	MV	712	7	0	0	6	1	0	1	0	0	0	0
PCT9746	ED	191	0	0	0	0	0	0	0	0	0	0	0
PCT9746	TO	903	7	0	0	6	1	0	1	0	0	0	0
PCT9747	MV	768	5	0	0	4	1	0	1	0	0	0	0
PCT9747	ED	208	0	0	0	0	0	0	0	0	0	0	0
PCT9747	TO	976	5	0	0	4	1	0	1	0	0	0	0
PCT9748	MV	746	3	0	0	3	0	0	0	0	0	0	0
PCT9748	ED	167	2	0	0	2	0	0	0	0	0	0	0
PCT9748	TO	913	5	0	0	5	0	0	0	0	0	0	0
PCT9749	MV	749	4	0	0	1	3	0	2	1	0	0	0
PCT9749	ED	189	0	0	0	0	0	0	0	0	0	0	0
PCT9749	TO	938	4	0	0	1	3	0	2	1	0	0	0
PCT9751	MV	856	6	0	0	6	0	0	0	0	0	0	0
PCT9751	ED	215	5	0	0	1	4	1	0	1	1	1	0
PCT9751	TO	1071	11	0	0	7	4	1	0	1	1	1	0
PCT9752	MV	563	7	0	0	3	4	0	1	1	0	2	0
PCT9752	ED	134	0	0	0	0	0	0	0	0	0	0	0
PCT9752	TO	697	7	0	0	3	4	0	1	1	0	2	0
PCT9753	MV	617	3	0	0	2	1	0	1	0	0	0	0
PCT9753	ED	145	0	0	0	0	0	0	0	0	0	0	0
PCT9753	TO	762	3	0	0	2	1	0	1	0	0	0	0
PCT9754	MV	544	5	0	0	5	0	0	0	0	0	0	0
PCT9754	ED	163	3	0	0	2	1	1	0	0	0	0	0
PCT9754	TO	707	8	0	0	7	1	1	0	0	0	0	0
PCT9755	MV	441	1	0	0	0	1	0	0	0	0	1	0
PCT9755	ED	139	1	0	0	0	1	1	0	0	0	0	0
PCT9755	TO	580	2	0	0	0	2	1	0	0	0	1	0
PCT9756	MV	801	1	0	0	1	0	0	0	0	0	0	0
PCT9756	ED	166	1	0	0	0	1	0	1	0	0	0	0
PCT9756	TO	967	2	0	0	1	1	0	1	0	0	0	0
PCT9801	MV	320	2	0	0	1	1	0	0	0	0	1	0
PCT9801	ED	88	1	0	0	1	0	0	0	0	0	0	0
PCT9801	TO	408	3	0	0	2	1	0	0	0	0	1	0
PCT9900	MV	0	0	0	0	0	0	0	0	0	0	0	0
PCT9900	ED	0	0	0	0	0	0	0	0	0	0	0	0
PCT9900	TO	0	0	0	0	0	0	0	0	0	0	0	0
PCT9901	MV	0	0	0	0	0	0	0	0	0	0	0	0
PCT9901	ED	0	0	0	0	0	0	0	0	0	0	0	0
PCT9901	TO	0	0	0	0	0	0	0	0	0	0	0	0
PCT9902	MV	0	0	0	0	0	0	0	0	0	0	0	0
PCT9902	ED	0	0	0	0	0	0	0	0	0	0	0	0
PCT9902	TO	0	0	0	0	0	0	0	0	0	0	0	0
CONG12	MV	355422	1831	0	1	1273	557	0	182	117	85	93	80
CONG12	ED	90426	464	0	0	132	332	120	78	41	28	38	27
CONG12	TO	445848	2295	0	1	1405	889	120	260	158	113	131	107
CONG14	MV	46630	298	0	0	199	99	0	39	10	10	25	15
CONG14	ED	11421	76	0	0	24	52	23	10	6	5	5	3
CONG14	TO	58051	374	0	0	223	151	23	49	16	15	30	18
ASSM17	MV	232714	1098	0	1	743	354	0	113	82	58	55	46
ASSM17	ED	59708	272	0	0	80	192	71	43	25	20	18	15
ASSM17	TO	292422	1370	0	1	823	546	71	156	107	78	73	61
ASSM19	MV	169338	1031	0	0	729	302	0	108	45	37	63	49
ASSM19	ED	42139	268	0	0	76	192	72	45	22	13	25	15
ASSM19	TO	211477	1299	0	0	805	494	72	153	67	50	88	64
SUPV1	MV	33848	182	0	0	123	59	0	26	10	5	8	10
SUPV1	ED	9268	42	0	0	13	29	8	10	3	3	4	1
SUPV1	TO	43116	224	0	0	136	88	8	36	13	8	12	11
SUPV2	MV	41429	281	0	0	230	51	0	11	11	6	10	13
SUPV2	ED	8617	57	0	0	14	43	21	7	5	3	5	2
SUPV2	TO	50046	338	0	0	244	94	21	18	16	9	15	15
SUPV3	MV	31930	160	0	0	111	49	0	21	6	8	6	8
SUPV3	ED	7447	39	0	0	11	28	13	6	2	4	2	1
SUPV3	TO	39377	199	0	0	122	77	13	27	8	12	8	9
SUPV4	MV	34985	222	0	0	149	73	0	25	13	14	12	9
SUPV4	ED	9109	57	0	0	12	45	14	14	4	3	5	5
SUPV4	TO	44094	279	0	0	161	118	14	39	17	17	17	14
SUPV5	MV	41957	175	0	1	110	64	0	16	13	12	16	7
SUPV5	ED	10943	64	0	0	16	48	14	12	6	4	7	5
SUPV5	TO	52900	239	0	1	126	112	14	28	19	16	23	12
SUPV6	MV	35745	175	0	0	103	72	0	18	22	12	11	9
SUPV6	ED	7950	40	0	0	12	28	7	8	4	2	3	4
SUPV6	TO	43695	215	0	0	115	100	7	26	26	14	14	13
SUPV7	MV	38328	245	0	0	178	67	0	31	8	7	12	9
SUPV7	ED	9115	69	0	0	32	37	17	6	7	2	4	1
SUPV7	TO	47443	314	0	0	210	104	17	37	15	9	16	10
SUPV8	MV	46363	187	0	0	146	41	0	20	12	2	2	5
SUPV8	ED	11814	49	0	0	18	31	13	4	5	3	2	4
SUPV8	TO	58177	236	0	0	164	72	13	24	17	5	4	9
SUPV9	MV	33157	151	0	0	104	47	0	14	11	10	6	6
SUPV9	ED	10106	46	0	0	11	35	14	8	4	1	5	3
SUPV9	TO	43263	197	0	0	115	82	14	22	15	11	11	9
SUPV10	MV	33748	171	0	0	101	70	0	20	16	13	14	7
SUPV10	ED	9365	32	0	0	5	27	9	7	2	4	3	2
SUPV10	TO	43113	203	0	0	106	97	9	27	18	17	17	9
SUPV11	MV	30562	180	0	0	117	63	0	19	5	6	21	12
SUPV11	ED	8113	45	0	0	12	33	13	6	5	4	3	2
SUPV11	TO	38675	225	0	0	129	96	13	25	10	10	24	14
NEIG1	MV	15456	85	0	0	47	38	0	8	11	6	9	4
NEIG1	ED	5029	13	0	0	1	12	3	2	1	2	2	2
NEIG1	TO	20485	98	0	0	48	50	3	10	12	8	11	6
NEIG2	MV	14025	73	0	0	56	17	0	4	3	6	2	2
NEIG2	ED	3242	14	0	0	4	10	4	3	0	3	0	0
NEIG2	TO	17267	87	0	0	60	27	4	7	3	9	2	2
NEIG3	MV	22038	129	0	0	75	54	0	19	13	5	5	12
NEIG3	ED	5981	35	0	0	8	27	13	7	2	0	2	3
NEIG3	TO	28019	164	0	0	83	81	13	26	15	5	7	15
NEIG4	MV	5628	29	0	0	23	6	0	4	1	1	0	0
NEIG4	ED	1432	5	0	0	1	4	3	1	0	0	0	0
NEIG4	TO	7060	34	0	0	24	10	3	5	1	1	0	0
NEIG5	MV	22668	133	0	0	85	48	0	11	3	5	19	10
NEIG5	ED	5925	33	0	0	9	24	8	6	4	2	3	1
NEIG5	TO	28593	166	0	0	94	72	8	17	7	7	22	11
NEIG6	MV	11525	39	0	0	25	14	0	5	5	3	0	1
NEIG6	ED	2337	15	0	0	4	11	4	4	2	0	0	1
NEIG6	TO	13862	54	0	0	29	25	4	9	7	3	0	2
NEIG7	MV	9764	54	0	0	35	19	0	10	3	1	3	2
NEIG7	ED	2631	14	0	0	4	10	5	1	1	2	0	1
NEIG7	TO	12395	68	0	0	39	29	5	11	4	3	3	3
NEIG8	MV	7624	46	0	1	27	18	0	3	3	6	5	1
NEIG8	ED	2034	15	0	0	2	13	4	2	3	0	1	3
NEIG8	TO	9658	61	0	1	29	31	4	5	6	6	6	4
NEIG9	MV	6892	50	0	0	25	25	0	13	1	1	6	4
NEIG9	ED	1366	9	0	0	1	8	2	2	2	0	1	1
NEIG9	TO	8258	59	0	0	26	33	2	15	3	1	7	5
NEIG10	MV	8170	37	0	0	29	8	0	2	1	0	4	1
NEIG10	ED	1852	11	0	0	1	10	4	2	1	2	0	1
NEIG10	TO	10022	48	0	0	30	18	4	4	2	2	4	2
NEIG11	MV	33505	217	0	0	172	45	0	12	9	5	7	12
NEIG11	ED	5935	50	0	0	16	34	17	4	5	3	5	0
NEIG11	TO	39440	267	0	0	188	79	17	16	14	8	12	12
NEIG12	MV	23568	79	0	0	63	16	0	8	6	2	0	0
NEIG12	ED	7437	27	0	0	2	25	13	5	2	0	2	3
NEIG12	TO	31005	106	0	0	65	41	13	13	8	2	2	3
NEIG14	MV	6790	27	0	0	20	7	0	2	2	2	1	0
NEIG14	ED	1943	9	0	0	3	6	1	2	0	1	2	0
NEIG14	TO	8733	36	0	0	23	13	1	4	2	3	3	0
NEIG15	MV	5778	27	0	0	18	9	0	5	1	1	2	0
NEIG15	ED	1310	7	0	0	4	3	0	1	0	1	1	0
NEIG15	TO	7088	34	0	0	22	12	0	6	1	2	3	0
NEIG13	MV	13551	57	0	0	46	11	0	5	3	1	1	1
NEIG13	ED	3437	10	0	0	5	5	1	0	1	1	1	1
NEIG13	TO	16988	67	0	0	51	16	1	5	4	2	2	2
NEIG26	MV	7828	74	0	0	47	27	0	6	7	6	4	4
NEIG26	ED	1804	13	0	0	5	8	5	0	2	0	0	1
NEIG26	TO	9632	87	0	0	52	35	5	6	9	6	4	5
NEIG16	MV	14619	49	0	0	37	12	0	6	2	0	2	2
NEIG16	ED	2737	14	0	0	6	8	2	3	1	2	0	0
NEIG16	TO	17356	63	0	0	43	20	2	9	3	2	2	2
NEIG17	MV	29430	163	0	0	110	53	0	23	9	5	7	9
NEIG17	ED	8195	36	0	0	12	24	6	10	3	1	4	0
NEIG17	TO	37625	199	0	0	122	77	6	33	12	6	11	9
NEIG19	MV	7162	21	0	0	13	8	0	1	2	0	1	4
NEIG19	ED	2409	16	0	0	4	12	4	2	2	1	2	1
NEIG19	TO	9571	37	0	0	17	20	4	3	4	1	3	5
NEIG18	MV	6455	44	0	0	39	5	0	2	1	1	0	1
NEIG18	ED	1566	7	0	0	0	7	2	1	1	1	0	2
NEIG18	TO	8021	51	0	0	39	12	2	3	2	2	0	3
NEIG20	MV	20904	89	0	0	50	39	0	10	11	8	7	3
NEIG20	ED	4173	19	0	0	4	15	3	3	3	2	2	2
NEIG20	TO	25077	108	0	0	54	54	3	13	14	10	9	5
NEIG21	MV	34542	217	0	0	144	73	0	25	13	14	12	9
NEIG21	ED	8951	57	0	0	12	45	14	14	4	3	5	5
NEIG21	TO	43493	274	0	0	156	118	14	39	17	17	17	14
NEIG22	MV	15378	58	0	0	45	13	0	8	3	0	0	2
NEIG22	ED	3515	15	0	0	7	8	2	2	2	1	0	1
NEIG22	TO	18893	73	0	0	52	21	2	10	5	1	0	3
NEIG23	MV	6633	44	0	0	25	19	0	6	1	7	4	1
NEIG23	ED	1855	7	0	0	1	6	2	2	1	0	1	0
NEIG23	TO	8488	51	0	0	26	25	2	8	2	7	5	1
NEIG24	MV	28412	181	0	0	142	39	0	16	6	6	6	5
NEIG24	ED	6962	58	0	0	31	27	15	3	4	2	3	0
NEIG24	TO	35374	239	0	0	173	66	15	19	10	8	9	5
NEIG25	MV	23707	107	0	0	74	33	0	7	7	3	11	5
NEIG25	ED	7789	31	0	0	9	22	6	6	0	3	6	1
NEIG25	TO	31496	138	0	0	83	55	6	13	7	6	17	6
