area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	052:JOSH JONES	053:J. BRIBIESCA	054:GLORIA ESTELA LA RIVA	055:PETER Y LIU	056:ANTONIO VILLARAIGOSA	057:YVONNE GIRARD	058:ROBERT DAVIDSON GRIFFIS	059:SHUBHAM GOEL	060:TRAVIS ALLEN	061:AKINYEMI AGBEDE	062:JOHNNY WATTENBURG	063:NICKOLAS WILDSTAR	064:DESMOND SILVEIRA	065:MICHAEL SHELLENBERGER	066:ZOLTAN ISTVAN	067:CHRISTOPHER N. CARLSON	068:THOMAS JEFFERSON CARES	069:JOHN CHIANG	070:JOHN H. COX	071:AMANDA RENTERIA	072:DELAINE EASTIN	073:JEFFREY EDWARD TAYLOR	074:KLEMENT TINAJ	075:HAKAN ''HAWK'' MIKADO	076:ALBERT CAESAR MEZZETTI	077:GAVIN NEWSOM	078:ROBERT C. NEWMAN, II	189:K. PEARCE	190:VERONIKA FIMBRES	191:ARMANDO M. ARREOLA	192:ARMAN SOLTANI	193:PETER CRAWFORD VALENTINO
PCT9232	MV	701	274	0	3	2	269	0	0	0	1	1	41	0	0	0	7	0	1	0	0	1	1	1	0	20	25	2	11	0	0	0	0	157	0	0	0	0	0	0
PCT9233	ED	774	139	0	0	3	136	0	0	0	1	0	16	0	0	0	1	0	0	0	0	0	0	0	0	7	9	0	4	0	0	0	0	95	3	0	0	0	0	0
PCT9233	MV	774	308	0	3	7	298	0	0	0	0	0	61	0	0	1	7	0	0	0	0	1	1	0	0	12	32	3	14	0	0	0	0	166	0	0	0	0	0	0
PCT9234	ED	731	131	0	1	2	128	0	0	0	1	0	17	0	0	0	1	0	0	0	0	0	1	0	0	8	12	1	13	0	0	0	1	73	0	0	0	0	0	0
PCT9234	MV	731	281	0	3	6	272	0	2	0	0	1	29	1	0	0	3	0	0	0	0	0	0	0	1	7	29	1	13	0	0	0	0	185	0	0	0	0	0	0
PCT9235	ED	842	174	0	0	2	172	0	0	0	0	1	27	0	0	0	2	0	0	1	0	0	3	0	0	11	17	5	6	0	1	0	2	96	0	0	0	0	0	0
PCT9235	MV	842	298	0	5	7	286	0	0	0	2	0	41	0	0	0	6	1	0	0	0	0	1	1	0	15	34	1	3	0	0	0	0	179	2	0	0	0	0	0
PCT9236	ED	658	130	0	1	0	129	0	0	0	0	0	19	0	0	0	0	0	0	0	0	1	0	0	0	6	20	1	13	0	0	0	0	69	0	0	0	0	0	0
PCT9236	MV	658	207	0	2	0	205	1	1	0	0	0	32	0	0	0	4	1	0	0	0	0	3	0	0	11	6	1	6	0	0	0	0	139	0	0	0	0	0	0
PCT9237	ED	880	145	0	0	5	140	0	0	0	0	1	14	0	0	0	0	0	0	0	0	1	0	1	1	4	11	1	12	0	0	0	0	94	0	0	0	0	0	0
PCT9237	MV	880	331	0	1	2	328	0	1	1	0	0	49	0	0	0	15	0	0	0	0	1	0	0	1	13	23	7	16	0	0	0	0	199	2	0	0	0	0	0
PCT9238	ED	792	130	0	0	3	127	0	2	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	6	12	2	8	0	1	0	0	88	0	0	0	0	0	0
PCT9238	MV	792	271	0	2	3	266	0	0	0	0	0	40	1	0	0	12	0	0	0	0	1	1	0	0	11	36	4	14	0	0	0	0	144	2	0	0	0	0	0
PCT9239	ED	835	117	0	0	0	117	0	0	0	0	1	8	0	0	0	1	0	0	0	0	0	0	0	0	5	11	2	12	0	0	0	0	77	0	0	0	0	0	0
PCT9239	MV	835	318	0	2	1	315	0	0	0	0	0	40	0	0	0	7	0	0	0	0	0	0	0	0	14	41	6	16	0	0	0	0	191	0	0	0	0	0	0
PCT9241	ED	961	158	0	3	1	154	0	0	1	0	1	8	0	0	0	0	0	0	1	0	0	1	1	0	6	13	2	12	0	0	0	0	108	0	0	0	0	0	0
PCT9241	MV	961	322	0	4	8	310	0	1	0	1	0	44	1	0	0	8	0	1	0	0	1	5	0	0	12	31	4	11	0	0	0	0	187	3	0	0	0	0	0
PCT9242	ED	940	154	0	1	2	151	0	2	0	2	0	12	0	0	1	1	0	0	0	0	2	0	0	0	4	16	0	10	0	0	0	1	100	0	0	0	0	0	0
PCT9242	MV	940	300	0	2	4	294	0	0	1	0	0	33	0	0	0	5	0	0	0	0	0	0	0	0	18	17	3	25	0	0	0	0	188	4	0	0	0	0	0
PCT9243	ED	572	135	0	1	2	132	0	0	0	0	0	18	0	0	0	1	0	0	0	0	1	1	0	0	3	12	2	10	0	0	1	0	83	0	0	0	0	0	0
PCT9243	MV	572	188	0	0	6	182	0	1	0	0	1	22	0	0	0	6	0	0	0	0	2	0	0	0	13	8	10	6	0	0	0	0	113	0	0	0	0	0	0
PCT9244	ED	880	149	0	0	1	148	0	1	1	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	6	6	2	6	0	0	0	2	110	0	0	0	0	0	0
PCT9244	MV	880	269	0	3	6	260	0	1	0	0	0	39	0	0	0	2	0	0	0	0	0	0	0	0	11	12	6	15	0	0	0	0	174	0	0	0	0	0	0
PCT9245	ED	706	128	0	0	2	126	0	0	0	0	0	12	0	1	0	2	0	0	0	0	1	0	0	0	8	8	5	6	0	0	0	0	81	2	0	0	0	0	0
PCT9245	MV	706	226	0	4	3	219	0	0	0	0	0	31	0	0	0	2	0	0	0	0	1	0	0	0	7	22	2	16	0	0	0	1	136	1	0	0	0	0	0
PCT9246	ED	910	139	0	0	1	138	0	1	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	15	14	1	9	0	0	0	0	82	0	0	0	0	0	0
PCT9246	MV	910	299	0	1	7	291	0	4	0	0	0	37	0	0	0	4	0	0	0	0	1	0	1	0	13	29	3	19	0	0	0	0	180	0	0	0	0	0	0
PCT9247	ED	936	151	0	1	3	147	0	2	0	0	0	17	0	1	0	3	0	0	0	0	2	1	1	1	7	11	4	16	0	0	0	0	81	0	0	0	0	0	0
PCT9247	MV	936	303	0	1	1	301	0	0	0	1	0	37	0	0	0	6	0	0	1	0	0	2	0	0	17	24	12	23	0	1	0	0	175	2	0	0	0	0	0
PCT9248	ED	898	181	0	1	3	177	0	1	0	0	0	20	0	0	0	0	1	0	1	0	0	0	0	0	8	11	8	11	0	0	0	0	116	0	0	0	0	0	0
PCT9248	MV	898	282	0	2	9	271	0	0	1	1	0	17	0	0	0	15	1	0	0	0	1	0	0	0	10	17	2	24	0	0	0	0	182	0	0	0	0	0	0
PCT9249	ED	910	187	0	2	2	183	0	0	0	0	0	22	0	1	0	1	0	0	2	0	0	0	0	0	10	17	1	17	0	0	0	0	112	0	0	0	0	0	0
PCT9249	MV	910	314	0	3	9	302	1	0	0	0	1	36	0	0	0	9	0	0	0	0	0	0	0	0	24	23	2	24	0	0	1	0	179	2	0	0	0	0	0
PCT9251	ED	946	204	0	0	2	202	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	11	20	2	24	0	0	0	2	124	1	0	0	0	0	0
PCT9251	MV	946	342	0	1	2	339	0	0	0	0	0	35	0	0	0	9	0	0	0	0	1	1	1	0	17	20	7	35	0	0	0	0	212	1	0	0	0	0	0
PCT9252	ED	913	140	0	1	2	137	0	0	0	1	1	13	0	0	0	0	0	0	1	0	0	1	0	0	11	10	2	16	0	0	0	0	81	0	0	0	0	0	0
PCT9252	MV	913	352	0	5	7	340	0	0	0	1	1	38	0	0	0	8	1	0	0	0	2	1	2	0	30	28	5	33	0	0	0	0	188	2	0	0	0	0	0
PCT9253	ED	751	138	0	3	8	127	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	9	13	3	9	0	0	0	0	79	0	0	0	0	0	0
PCT9253	MV	751	272	0	9	9	254	0	0	0	0	0	22	0	0	0	6	0	0	0	0	0	2	0	0	20	30	7	14	0	2	0	0	150	1	0	0	0	0	0
PCT9254	ED	889	168	0	1	1	166	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	10	6	3	19	0	0	0	0	112	0	0	0	0	0	0
PCT9254	MV	889	318	0	2	4	312	0	1	1	0	1	35	0	0	0	5	0	0	0	0	0	0	1	0	21	16	5	15	0	0	1	1	207	2	0	0	0	0	0
PCT9255	ED	545	126	0	1	2	123	0	1	0	1	0	4	0	0	0	2	0	0	0	0	0	0	0	0	6	5	3	19	0	0	0	0	80	2	0	0	0	0	0
PCT9255	MV	545	128	0	3	3	122	0	1	0	0	0	13	0	0	0	1	1	0	0	0	0	0	0	0	11	9	2	14	0	0	0	0	68	2	0	0	0	0	0
PCT9256	ED	433	77	0	0	1	76	0	0	1	0	0	6	0	0	0	1	1	0	0	0	0	0	0	0	4	1	5	9	0	0	0	0	48	0	0	0	0	0	0
PCT9256	MV	433	103	0	0	2	101	0	0	0	1	0	10	0	1	0	1	0	0	0	0	0	1	0	0	8	4	2	14	0	0	0	0	59	0	0	0	0	0	0
PCT9257	MV	312	150	0	3	2	145	0	1	0	1	0	11	0	0	0	2	0	0	0	0	0	0	0	0	5	6	6	32	0	0	0	0	81	0	0	0	0	0	0
PCT9258	ED	699	127	0	1	2	124	0	0	0	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0	11	4	3	15	0	0	0	0	77	0	0	0	0	0	0
PCT9258	MV	699	244	0	3	5	236	0	1	0	0	0	16	0	0	0	9	0	0	0	0	0	1	0	0	24	17	5	27	0	0	0	0	136	0	0	0	0	0	0
PCT9401	ED	970	194	0	1	4	189	1	2	1	0	0	11	0	0	0	2	0	0	0	0	0	1	1	0	10	5	1	37	0	0	0	0	116	1	0	0	0	0	0
PCT9401	MV	970	293	0	3	7	283	1	1	1	3	0	14	0	0	0	6	0	0	2	0	0	1	1	0	25	11	6	44	0	0	1	0	165	1	0	0	0	0	0
PCT9402	ED	931	197	0	2	2	193	0	4	0	0	0	21	0	0	0	4	0	0	0	0	1	0	1	0	12	14	2	29	0	1	0	1	102	1	0	0	0	0	0
PCT9402	MV	931	307	0	4	4	299	0	2	0	1	1	14	0	0	0	9	0	0	0	1	0	0	0	0	39	25	3	40	1	0	0	0	163	0	0	0	0	0	0
PCT9403	ED	853	167	0	0	5	162	0	0	0	0	0	11	0	0	0	4	0	0	0	0	3	0	0	0	16	10	5	26	0	1	1	1	84	0	0	0	0	0	0
PCT9403	MV	853	286	0	5	6	275	0	2	0	0	2	12	0	0	0	15	1	0	0	0	1	0	0	1	34	24	2	39	1	0	0	0	140	1	0	0	0	0	0
PCT9404	ED	889	153	0	0	6	147	0	2	1	0	0	9	0	2	0	4	0	0	0	0	1	0	0	0	7	13	5	31	0	0	0	0	72	0	0	0	0	0	0
PCT9404	MV	889	320	0	5	6	309	1	0	0	0	2	21	0	0	0	7	0	1	0	0	1	1	0	0	53	33	2	32	0	0	0	0	152	3	0	0	0	0	0
PCT9405	ED	757	160	0	0	5	155	0	0	0	1	1	14	0	0	0	8	0	0	1	0	0	0	0	0	16	13	1	18	0	1	0	0	81	0	0	0	0	0	0
PCT9405	MV	757	245	0	6	8	231	0	1	0	0	1	14	0	1	0	10	0	0	0	0	1	1	0	0	32	24	4	18	0	0	0	1	120	3	0	0	0	0	0
PCT9406	ED	815	179	0	2	4	173	0	0	0	1	0	13	0	0	0	6	0	0	0	0	0	0	0	0	21	27	3	19	0	0	0	1	82	0	0	0	0	0	0
PCT9406	MV	815	277	0	4	9	264	0	0	1	1	2	8	0	0	1	5	0	0	0	0	0	0	0	0	26	31	4	31	0	0	1	1	151	1	0	0	0	0	0
PCT9407	ED	861	191	0	1	4	186	2	0	0	2	1	18	1	0	0	6	0	0	0	0	1	0	2	0	16	13	4	19	0	0	0	1	98	2	0	0	0	0	0
PCT9407	MV	861	284	0	0	5	279	0	2	0	0	1	15	1	0	0	21	0	0	0	0	1	1	0	0	41	19	9	35	1	0	3	0	126	3	0	0	0	0	0
PCT9408	ED	837	187	0	0	13	174	0	1	1	1	0	9	0	0	0	1	1	1	0	0	1	1	1	0	20	11	3	34	0	1	2	0	85	0	0	0	0	0	0
PCT9408	MV	837	246	0	4	5	237	0	1	2	0	3	13	0	1	0	2	0	0	0	0	1	1	0	0	23	9	3	52	0	1	1	0	120	4	0	0	0	0	0
PCT9409	ED	565	140	0	0	2	138	0	1	0	0	0	14	0	2	0	1	0	0	0	0	0	0	0	0	10	6	3	24	0	0	0	1	76	0	0	0	0	0	0
PCT9409	MV	565	170	0	4	3	163	0	1	0	0	1	15	0	0	0	4	0	0	0	0	0	2	0	0	18	14	2	24	0	0	1	0	79	2	0	0	0	0	0
PCT9411	ED	936	175	0	1	3	171	3	1	0	1	0	15	0	0	0	2	0	0	1	1	1	1	0	0	7	6	2	37	1	0	1	0	91	0	0	0	0	0	0
PCT9411	MV	936	261	0	2	4	255	1	1	0	0	0	19	0	0	0	4	0	0	0	0	5	3	1	1	25	22	3	36	1	0	0	0	131	0	0	2	0	0	0
PCT9412	ED	843	164	0	1	4	159	1	1	0	0	0	8	0	0	0	11	0	0	0	0	1	1	1	0	12	8	5	20	0	1	0	0	86	3	0	0	0	0	0
PCT9412	MV	843	285	0	8	9	268	1	2	1	1	2	9	0	0	0	14	0	0	0	0	3	0	1	1	31	30	1	33	0	0	0	2	135	1	0	0	0	0	0
PCT9413	ED	858	172	0	0	3	169	0	1	1	1	0	12	0	0	0	0	1	0	1	1	0	0	0	0	23	16	2	18	0	0	0	0	91	1	0	0	0	0	0
PCT9413	MV	858	310	0	7	7	296	0	1	0	0	2	20	1	0	0	8	0	0	0	0	0	1	0	0	42	29	2	33	0	2	0	0	154	1	0	0	0	0	0
PCT9414	ED	862	159	0	2	8	149	0	0	0	1	0	9	0	0	0	5	0	0	0	0	0	1	1	0	13	11	3	19	0	0	0	0	86	0	0	0	0	0	0
PCT9414	MV	862	307	0	4	12	291	0	2	0	0	1	22	0	0	0	6	1	1	0	0	1	0	0	0	45	28	7	29	2	0	0	1	145	0	0	0	0	0	0
PCT9415	ED	755	121	0	0	5	116	0	0	0	0	2	15	1	0	0	3	0	0	0	0	1	0	0	0	7	13	1	12	0	0	0	0	61	0	0	0	0	0	0
PCT9415	MV	755	284	0	3	9	272	1	4	0	0	1	13	1	0	0	10	0	0	0	0	0	0	0	0	47	29	3	25	0	0	0	0	137	1	0	0	0	0	0
PCT9416	ED	962	198	0	2	4	192	0	1	0	2	2	9	0	2	0	5	0	0	0	0	0	0	0	0	12	10	5	30	0	0	0	1	112	1	0	0	0	0	0
PCT9416	MV	962	316	0	8	6	302	1	2	1	0	0	15	0	0	0	10	0	0	2	0	1	1	1	1	45	18	10	24	0	0	0	1	168	1	0	0	0	0	0
PCT9417	ED	714	117	0	1	5	111	0	1	0	0	3	9	0	1	0	2	0	0	0	0	0	0	0	0	18	11	1	14	0	0	0	0	50	1	0	0	0	0	0
PCT9417	MV	714	286	0	8	5	273	0	0	1	0	5	10	0	0	0	17	1	0	0	0	2	0	0	0	47	26	7	15	2	0	0	0	140	0	0	0	0	0	0
PCT9418	ED	753	157	0	0	6	151	0	1	0	1	0	11	0	0	0	3	0	0	0	0	0	1	0	0	19	14	1	18	0	0	0	0	82	0	0	0	0	0	0
PCT9418	MV	753	269	0	8	7	254	1	1	0	0	1	16	0	0	0	6	0	0	0	0	1	0	1	0	43	37	2	11	0	0	1	0	132	1	0	0	0	0	0
PCT9419	ED	893	167	0	2	6	159	0	0	0	1	2	6	0	0	1	6	0	0	0	1	0	0	0	0	18	19	3	16	1	2	0	0	83	0	0	0	0	0	0
PCT9419	MV	893	326	0	4	8	314	0	1	0	1	0	11	0	0	0	16	0	0	0	0	1	0	0	0	47	58	2	21	0	0	0	0	153	3	0	0	0	0	0
PCT9421	ED	878	150	0	4	6	140	0	1	0	0	0	12	0	0	0	4	0	0	0	0	0	0	0	0	9	21	0	17	0	0	0	1	75	0	0	0	0	0	0
PCT9421	MV	878	316	0	7	5	304	0	1	0	0	0	24	0	0	0	14	0	0	1	0	1	0	0	0	57	32	2	31	0	0	0	1	138	2	0	0	0	0	0
PCT9422	ED	1010	200	0	6	5	189	0	1	0	0	0	9	0	0	0	3	0	0	0	0	0	0	1	0	24	23	2	26	0	0	0	3	96	1	0	0	0	0	0
PCT9422	MV	1010	358	0	8	11	339	0	2	0	1	1	22	0	0	0	23	1	0	1	0	1	1	0	0	58	35	5	26	0	0	1	0	161	0	0	0	0	0	0
PCT9423	ED	853	147	0	2	4	141	0	1	2	0	0	14	0	1	0	3	0	0	1	0	1	0	0	0	18	9	1	17	0	0	0	0	73	0	0	0	0	0	0
PCT9423	MV	853	292	0	8	4	280	0	1	1	1	1	18	0	0	0	7	0	0	0	0	2	0	0	0	43	28	1	22	0	0	0	1	153	1	0	0	0	0	0
PCT9424	ED	910	146	0	1	5	140	1	2	0	2	1	11	0	0	0	8	0	0	0	0	1	1	1	1	19	6	3	24	0	0	0	2	57	0	0	0	0	0	0
PCT9424	MV	910	331	0	6	6	319	0	1	0	0	0	17	0	0	0	9	0	0	0	0	0	0	2	0	55	38	3	18	1	0	0	3	172	0	0	0	0	0	0
PCT9425	ED	903	136	0	1	3	132	0	2	0	2	2	16	0	0	0	8	0	0	1	0	3	0	0	0	15	7	1	14	0	0	0	0	61	0	0	0	0	0	0
PCT9425	MV	903	313	0	7	8	298	0	0	0	0	3	9	0	0	0	14	0	1	0	0	1	1	0	0	57	31	3	22	1	0	0	1	153	1	0	0	0	0	0
PCT9426	ED	801	143	0	1	2	140	0	2	0	0	0	12	0	0	0	1	1	0	0	1	1	0	0	0	13	28	2	16	1	0	1	1	60	0	0	0	0	0	0
PCT9426	MV	801	283	0	4	7	272	0	2	0	3	0	12	1	0	0	13	0	0	0	0	3	0	0	0	56	36	0	19	0	0	0	0	126	1	0	0	0	0	0
PCT9427	ED	889	129	0	1	3	125	0	0	0	2	1	7	1	0	0	4	0	0	0	0	0	0	0	0	14	24	1	11	0	0	0	0	60	0	0	0	0	0	0
PCT9427	MV	889	333	0	8	16	309	1	3	0	2	1	20	0	0	0	16	0	0	0	0	0	0	0	1	59	39	1	19	1	1	0	0	138	7	0	0	0	0	0
PCT9428	ED	892	122	0	0	7	115	0	0	0	1	1	11	1	0	0	5	0	0	0	1	0	1	1	0	5	13	2	18	0	0	0	1	53	1	0	0	0	0	0
PCT9428	MV	892	346	0	8	7	331	0	1	0	2	3	24	1	0	0	15	0	0	0	0	0	2	0	0	53	28	5	27	0	1	0	1	167	1	0	0	0	0	0
PCT9429	ED	866	173	0	1	4	168	0	2	0	1	3	10	0	0	0	7	1	0	1	0	0	0	0	0	19	24	3	15	0	0	0	0	80	2	0	0	0	0	0
PCT9429	MV	866	308	0	4	7	297	0	2	0	0	5	17	0	0	0	18	0	0	0	0	0	1	1	0	49	33	8	26	0	0	0	1	134	2	0	0	0	0	0
PCT9431	ED	954	152	0	0	5	147	0	1	0	0	0	12	0	0	0	6	1	1	0	0	0	0	0	0	22	13	0	14	0	0	0	0	77	0	0	0	0	0	0
PCT9431	MV	954	352	0	10	13	329	0	1	0	0	2	27	0	2	0	20	0	0	1	0	1	0	0	0	58	36	2	12	1	0	0	1	164	1	0	0	0	0	0
PCT9432	ED	901	155	0	1	3	151	0	1	3	0	0	5	0	1	0	2	0	0	0	1	0	0	0	0	17	20	2	16	0	0	0	0	83	0	0	0	0	0	0
PCT9432	MV	901	307	0	4	12	291	1	2	0	0	3	17	0	0	0	14	0	0	0	0	0	1	0	0	62	20	4	19	0	2	0	0	145	1	0	0	0	0	0
PCT9433	ED	912	155	0	2	1	152	1	1	0	0	1	8	0	0	1	5	0	0	1	0	1	2	0	1	19	21	1	16	0	0	0	1	70	2	0	0	0	0	0
PCT9433	MV	912	317	0	10	11	296	1	0	0	1	3	15	1	0	0	21	1	0	0	1	0	0	0	0	58	33	3	24	1	0	1	1	131	0	0	0	0	0	0
PCT9434	ED	963	188	0	3	6	179	0	1	0	0	0	8	0	0	0	7	0	0	3	0	1	0	1	0	19	22	1	16	1	0	1	2	96	0	0	0	0	0	0
PCT9434	MV	963	349	0	7	7	335	0	3	0	1	2	16	0	0	0	11	0	0	0	0	1	0	0	0	36	38	1	29	0	0	0	0	192	5	0	0	0	0	0
PCT9435	ED	934	195	0	0	4	191	0	3	0	0	2	12	0	0	0	11	1	0	0	1	0	0	0	1	15	21	2	23	0	0	0	0	98	1	0	0	0	0	0
PCT9435	MV	934	320	0	9	10	301	1	1	0	0	6	17	0	0	0	11	0	0	0	2	1	0	0	2	30	31	3	24	1	0	0	0	171	0	0	0	0	0	0
PCT9436	ED	941	161	0	0	2	159	0	0	0	3	2	9	0	0	0	7	0	0	0	0	0	2	0	0	11	23	3	11	0	1	0	0	87	0	0	0	0	0	0
PCT9436	MV	941	337	0	5	5	327	0	1	0	0	6	13	0	0	0	15	0	0	0	0	0	0	0	0	54	35	3	17	0	0	0	0	181	0	0	2	0	0	0
PCT9437	ED	873	170	0	0	5	165	1	1	0	0	3	13	1	1	0	1	0	0	0	0	0	1	0	0	28	18	3	16	0	0	0	0	74	4	0	0	0	0	0
PCT9437	MV	873	324	0	4	9	311	0	0	0	1	9	22	0	0	0	26	0	0	0	0	1	0	0	0	56	36	5	22	0	0	1	1	127	4	0	0	0	0	0
PCT9438	ED	918	129	0	2	3	124	0	0	0	1	1	8	1	0	0	3	0	0	0	0	0	0	0	0	18	13	3	17	0	1	0	1	56	1	0	0	0	0	0
PCT9438	MV	918	336	0	10	6	320	0	1	0	2	4	20	0	1	0	19	0	0	0	0	1	1	0	0	50	39	3	18	0	0	0	0	159	2	0	0	0	0	0
PCT9439	ED	827	126	0	1	1	124	0	0	0	0	0	12	0	0	0	4	1	0	0	0	0	0	0	0	15	10	1	16	0	0	0	1	63	1	0	0	0	0	0
PCT9439	MV	827	314	0	0	7	307	2	0	0	0	0	14	0	0	0	24	1	0	0	1	1	2	0	0	52	39	3	10	0	0	0	1	154	3	0	0	0	0	0
PCT9441	ED	939	205	0	1	2	202	0	1	1	0	0	16	0	0	0	5	0	0	0	0	0	0	1	0	19	14	4	31	0	1	0	1	106	2	0	0	0	0	0
PCT9441	MV	939	337	0	7	4	326	1	2	0	2	4	19	0	0	0	16	0	0	0	1	0	2	1	0	37	32	7	38	0	0	0	0	164	0	0	0	0	0	0
PCT9442	ED	970	200	0	1	4	195	0	0	0	0	0	13	0	0	0	7	0	0	0	0	0	1	4	0	14	20	0	17	0	0	0	0	119	0	0	0	0	0	0
PCT9442	MV	970	325	0	8	3	314	0	3	2	0	3	7	0	0	0	18	0	0	1	0	1	1	0	0	53	33	5	26	0	0	0	1	155	5	0	0	0	0	0
PCT9443	ED	886	138	0	0	1	137	0	1	0	0	0	14	0	0	0	5	0	0	1	0	0	0	0	1	12	13	0	17	0	0	0	0	72	1	0	0	0	0	0
PCT9443	MV	886	304	0	7	2	295	1	0	1	2	1	14	0	0	0	11	2	0	1	0	0	0	3	0	51	16	10	19	0	0	0	0	161	2	0	0	0	0	0
PCT9444	ED	901	118	0	3	3	112	1	0	0	2	0	9	0	0	1	4	0	0	1	0	0	0	0	0	16	13	2	12	0	0	0	0	50	1	0	0	0	0	0
PCT9444	MV	901	312	0	4	8	300	0	1	0	0	3	16	0	0	0	27	1	0	0	1	0	1	0	1	53	32	5	24	0	0	0	0	135	0	0	0	0	0	0
PCT9445	ED	945	154	0	1	2	151	0	2	0	0	0	9	0	0	1	9	0	1	0	0	0	1	0	0	21	17	3	18	1	0	0	0	68	0	0	0	0	0	0
PCT9445	MV	945	342	0	4	10	328	0	1	0	2	2	14	0	1	0	15	0	0	0	0	0	0	1	0	47	32	12	29	2	0	1	0	168	1	0	0	0	0	0
PCT9446	ED	1043	164	0	0	11	153	0	1	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	12	15	3	16	0	0	1	0	90	0	0	0	0	0	0
PCT9446	MV	1043	417	0	4	12	401	0	3	0	0	1	12	0	0	0	33	0	0	0	1	2	2	0	0	57	50	3	26	0	0	2	1	204	4	0	0	0	0	0
PCT9447	ED	891	171	0	0	2	169	0	2	0	0	0	12	0	0	0	5	0	0	0	0	0	2	0	1	24	13	5	21	0	0	0	1	82	1	0	0	0	0	0
PCT9447	MV	891	327	0	3	8	316	1	0	1	0	0	27	0	0	0	18	0	0	1	0	3	0	0	0	47	26	0	19	1	0	1	1	170	0	0	0	0	0	0
PCT9448	ED	877	159	0	1	2	156	0	1	0	0	0	13	0	0	0	0	0	0	0	0	1	0	1	0	20	20	4	24	0	0	0	0	71	1	0	0	0	0	0
PCT9448	MV	877	307	0	11	8	288	0	1	0	2	6	21	3	0	0	15	0	0	0	0	0	0	1	1	56	23	3	19	2	0	0	0	132	3	0	0	0	0	0
PCT9449	ED	784	97	0	1	0	96	0	1	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	18	13	1	10	0	0	0	0	46	0	0	0	0	0	0
PCT9449	MV	784	302	0	6	6	290	0	2	0	0	4	20	0	0	0	17	0	0	0	0	0	0	2	0	51	33	6	16	0	0	1	1	137	0	0	0	0	0	0
PCT9451	ED	414	57	0	1	0	56	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	9	6	1	4	0	0	0	0	34	0	0	0	0	0	0
PCT9451	MV	414	154	0	0	2	152	0	0	0	0	1	10	0	0	0	10	0	0	0	0	1	0	0	0	24	27	3	3	0	0	0	1	70	2	0	0	0	0	0
PCT9452	ED	799	175	0	0	2	173	0	0	0	1	1	14	0	0	0	4	0	0	0	0	0	1	0	0	14	35	3	18	0	0	0	0	82	0	0	0	0	0	0
PCT9452	MV	799	281	0	2	5	274	0	0	1	2	2	17	0	0	0	14	0	0	0	1	0	0	0	0	45	32	1	23	1	0	0	1	133	1	0	0	0	0	0
PCT9453	ED	488	90	0	1	0	89	0	0	0	0	0	7	0	0	1	1	0	1	0	0	0	0	0	0	15	15	4	6	0	0	0	0	39	0	0	0	0	0	0
PCT9453	MV	488	175	0	3	1	171	0	0	0	0	0	16	0	0	0	5	0	0	0	0	0	0	1	0	15	22	0	16	0	0	0	0	95	1	0	0	0	0	0
PCT9501	MV	149	71	0	1	1	69	0	1	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	1	8	1	7	0	0	0	0	39	0	0	0	0	0	0
PCT9502	MV	233	116	0	0	5	111	1	0	1	0	0	15	0	0	0	0	0	0	1	0	0	0	0	0	7	7	2	10	0	0	0	0	66	1	0	0	0	0	0
PCT9503	ED	725	128	0	6	10	112	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	1	0	0	8	2	6	10	0	0	0	3	73	0	0	0	0	0	0
PCT9503	MV	725	184	0	5	4	175	0	0	0	2	0	14	0	0	0	3	0	0	0	0	0	1	0	0	6	7	5	14	0	0	0	0	123	0	0	0	0	0	0
PCT9505	ED	756	147	0	4	5	138	0	2	0	1	0	19	0	0	0	1	0	0	0	0	1	0	0	0	5	5	1	16	0	1	0	0	86	0	0	0	0	0	0
PCT9505	MV	756	274	0	11	11	252	0	1	0	0	0	39	0	0	0	5	0	0	1	0	0	0	0	0	12	6	1	21	0	0	0	0	165	1	0	0	0	0	0
PCT9506	ED	771	134	0	5	4	125	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	4	3	3	16	0	0	0	3	84	0	0	0	0	0	0
PCT9506	MV	771	217	0	9	5	203	1	1	0	0	0	12	0	0	0	4	0	0	1	0	1	0	0	0	13	3	4	30	0	0	0	0	133	0	0	0	0	0	0
PCT9507	ED	733	170	0	1	3	166	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	5	4	4	30	0	1	0	1	100	1	0	0	0	0	1
PCT9507	MV	733	218	0	1	6	211	0	0	0	4	0	15	0	0	0	2	1	0	0	0	0	0	0	0	13	2	6	31	0	0	1	0	136	0	0	0	0	0	0
