area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSExh	RSTot	RSWri	1:JOEL VENTRESCA	2:WILMA PANG	3:ROBERT L. JORDAN, JR.	4:PAUL YBARRA ROBERTSON	5:ELLEN LEE ZHOU	6:LONDON N. BREED	53:MARC ROTH
PCT9722	ED	587	65	0	0	9	0	56	3	5	1	1	2	5	39	0
PCT9722	MV	587	131	0	1	13	0	117	0	5	1	1	9	18	83	0
PCT9722	TO	587	196	0	1	22	0	173	3	10	2	2	11	23	122	0
PCT9723	ED	505	34	0	0	1	0	33	0	2	2	1	5	6	17	0
PCT9723	MV	505	110	0	0	10	0	100	0	10	2	0	13	26	49	0
PCT9723	TO	505	144	0	0	11	0	133	0	12	4	1	18	32	66	0
PCT9724	ED	1003	72	0	0	8	0	64	3	4	1	1	2	11	42	0
PCT9724	MV	1003	209	0	0	15	0	194	0	15	11	8	11	69	80	0
PCT9724	TO	1003	281	0	0	23	0	258	3	19	12	9	13	80	122	0
PCT9725	ED	965	76	0	0	8	0	68	2	2	1	0	2	11	50	0
PCT9725	MV	965	164	0	0	19	0	145	0	17	3	1	10	31	83	0
PCT9725	TO	965	240	0	0	27	0	213	2	19	4	1	12	42	133	0
PCT9726	ED	621	53	0	0	1	0	52	2	5	2	1	3	11	28	0
PCT9726	MV	621	51	0	1	2	0	48	0	5	0	1	3	8	31	0
PCT9726	TO	621	104	0	1	3	0	100	2	10	2	2	6	19	59	0
PCT9727	ED	453	34	0	0	3	0	31	0	4	0	3	0	3	21	0
PCT9727	MV	453	89	0	0	4	0	85	0	5	3	0	5	19	53	0
PCT9727	TO	453	123	0	0	7	0	116	0	9	3	3	5	22	74	0
PCT9728	ED	1829	225	0	1	18	0	206	6	15	5	2	21	28	129	0
PCT9728	MV	1829	291	0	1	29	0	261	0	17	4	3	19	42	176	0
PCT9728	TO	1829	516	0	2	47	0	467	6	32	9	5	40	70	305	0
PCT9729	ED	809	86	0	0	6	0	80	1	4	2	0	3	11	59	0
PCT9729	MV	809	164	0	0	20	0	144	0	8	1	3	6	13	113	0
PCT9729	TO	809	250	0	0	26	0	224	1	12	3	3	9	24	172	0
PCT9731	ED	572	62	0	0	2	0	60	0	4	1	0	3	9	43	0
PCT9731	MV	572	94	0	0	11	0	83	0	6	1	1	12	14	49	0
PCT9731	TO	572	156	0	0	13	0	143	0	10	2	1	15	23	92	0
PCT9732	MV	71	10	0	1	1	0	8	0	1	0	0	1	0	6	0
PCT9732	TO	71	10	0	1	1	0	8	0	1	0	0	1	0	6	0
PCT9733	MV	235	51	0	0	5	0	46	0	2	0	1	0	8	35	0
PCT9733	TO	235	51	0	0	5	0	46	0	2	0	1	0	8	35	0
PCT9734	ED	1389	150	0	1	10	0	139	3	5	8	1	8	13	101	0
PCT9734	MV	1389	256	0	0	30	0	226	0	27	6	2	13	23	155	0
PCT9734	TO	1389	406	0	1	40	0	365	3	32	14	3	21	36	256	0
PCT9737	ED	1518	168	0	0	13	0	155	8	12	3	3	4	16	109	0
PCT9737	MV	1518	277	0	1	36	0	240	0	20	4	2	11	41	162	0
PCT9737	TO	1518	445	0	1	49	0	395	8	32	7	5	15	57	271	0
PCT9738	ED	813	34	0	0	2	0	32	1	3	0	0	0	4	24	0
PCT9738	MV	813	124	0	1	11	0	112	0	9	4	1	4	22	72	0
PCT9738	TO	813	158	0	1	13	0	144	1	12	4	1	4	26	96	0
PCT9739	ED	768	47	0	1	4	0	42	1	3	2	2	3	2	29	0
PCT9739	MV	768	72	0	2	1	0	69	0	6	0	0	2	10	51	0
PCT9739	TO	768	119	0	3	5	0	111	1	9	2	2	5	12	80	0
PCT9741	ED	497	7	0	0	0	0	7	1	1	0	0	0	0	5	0
PCT9741	MV	497	3	0	0	0	0	3	0	0	0	1	0	1	1	0
PCT9741	TO	497	10	0	0	0	0	10	1	1	0	1	0	1	6	0
PCT9742	ED	679	68	0	0	7	0	61	2	3	4	3	4	7	38	0
PCT9742	MV	679	82	0	0	8	0	74	0	7	3	1	5	24	34	0
PCT9742	TO	679	150	0	0	15	0	135	2	10	7	4	9	31	72	0
PCT9743	ED	1138	85	0	1	10	0	74	4	8	4	2	4	12	40	0
PCT9743	MV	1138	164	0	1	19	0	144	0	5	1	0	15	18	105	0
PCT9743	TO	1138	249	0	2	29	0	218	4	13	5	2	19	30	145	0
PCT9744	ED	907	98	0	0	9	0	89	3	4	5	2	4	14	57	0
PCT9744	MV	907	99	0	1	14	0	84	0	9	0	1	8	17	49	0
PCT9744	TO	907	197	0	1	23	0	173	3	13	5	3	12	31	106	0
PCT9745	ED	973	75	0	0	7	0	68	3	5	1	4	3	11	41	0
PCT9745	MV	973	115	0	0	7	0	108	0	11	1	5	8	13	70	0
PCT9745	TO	973	190	0	0	14	0	176	3	16	2	9	11	24	111	0
PCT9748	ED	910	80	0	1	3	0	76	2	6	2	1	5	12	48	0
PCT9748	MV	910	149	0	1	13	0	135	0	9	2	2	6	24	92	0
PCT9748	TO	910	229	0	2	16	0	211	2	15	4	3	11	36	140	0
PCT9749	ED	1871	160	0	0	17	0	143	8	14	1	4	3	25	88	0
PCT9749	MV	1871	223	0	1	32	0	190	0	12	5	1	10	48	114	0
PCT9749	TO	1871	383	0	1	49	0	333	8	26	6	5	13	73	202	0
PCT9751	ED	1038	101	0	0	5	0	96	2	7	2	0	7	12	66	0
PCT9751	MV	1038	183	0	0	31	0	152	0	15	1	1	3	42	90	0
PCT9751	TO	1038	284	0	0	36	0	248	2	22	3	1	10	54	156	0
PCT9752	ED	696	68	0	0	5	0	63	3	8	2	1	5	10	34	0
PCT9752	MV	696	130	0	1	7	0	122	0	10	7	1	6	18	80	0
PCT9752	TO	696	198	0	1	12	0	185	3	18	9	2	11	28	114	0
PCT9753	ED	764	81	0	0	12	0	69	4	12	2	2	1	8	40	0
PCT9753	MV	764	115	0	1	11	0	103	0	8	2	6	1	14	72	0
PCT9753	TO	764	196	0	1	23	0	172	4	20	4	8	2	22	112	0
PCT9754	ED	686	84	0	0	8	0	76	5	7	2	1	0	3	58	0
PCT9754	MV	686	114	0	0	16	0	98	0	8	3	3	2	9	73	0
PCT9754	TO	686	198	0	0	24	0	174	5	15	5	4	2	12	131	0
PCT9755	ED	567	58	0	0	3	0	55	0	9	3	0	6	2	35	0
PCT9755	MV	567	85	0	1	4	0	80	0	8	4	3	0	14	51	0
PCT9755	TO	567	143	0	1	7	0	135	0	17	7	3	6	16	86	0
PCT9756	ED	940	55	0	0	4	0	51	1	5	0	1	1	6	37	0
PCT9756	MV	940	133	0	1	12	0	120	0	10	7	0	6	30	67	0
PCT9756	TO	940	188	0	1	16	0	171	1	15	7	1	7	36	104	0
PCT9801	ED	404	38	0	0	2	0	36	1	5	0	0	0	3	27	0
PCT9801	MV	404	67	0	0	9	0	58	0	5	0	3	0	14	36	0
PCT9801	TO	404	105	0	0	11	0	94	1	10	0	3	0	17	63	0
CONG12	ED	437850	40984	0	59	5473	0	35452	1116	2925	1242	518	1414	3757	24480	0
CONG12	MV	437850	61044	0	235	6459	0	54350	0	3723	1361	819	2660	8644	37143	0
CONG12	TO	437850	102028	0	294	11932	0	89802	1116	6648	2603	1337	4074	12401	61623	0
CONG14	ED	57200	4606	0	11	405	0	4190	112	329	102	70	186	576	2815	0
CONG14	MV	57200	8545	0	39	715	0	7791	0	536	180	126	384	1787	4778	0
CONG14	TO	57200	13151	0	50	1120	0	11981	112	865	282	196	570	2363	7593	0
ASSM17	ED	287476	26749	0	40	3851	0	22858	769	1893	805	355	855	2078	16103	0
ASSM17	MV	287476	40580	0	168	4374	0	36038	0	2463	845	589	1616	5232	25293	0
ASSM17	TO	287476	67329	0	208	8225	0	58896	769	4356	1650	944	2471	7310	41396	0
ASSM19	ED	207574	18841	0	30	2027	0	16784	459	1361	539	233	745	2255	11192	0
ASSM19	MV	207574	29009	0	106	2800	0	26103	0	1796	696	356	1428	5199	16628	0
ASSM19	TO	207574	47850	0	136	4827	0	42887	459	3157	1235	589	2173	7454	27820	0
SUPV1	ED	42447	4299	0	8	549	0	3742	170	331	153	38	137	519	2394	0
SUPV1	MV	42447	5632	0	29	742	0	4861	0	404	158	59	248	935	3057	0
SUPV1	TO	42447	9931	0	37	1291	0	8603	170	735	311	97	385	1454	5451	0
SUPV2	ED	49361	3998	0	2	377	0	3619	52	227	108	48	204	345	2635	0
SUPV2	MV	49361	6794	0	11	637	0	6146	0	351	152	80	424	586	4553	0
SUPV2	TO	49361	10792	0	13	1014	0	9765	52	578	260	128	628	931	7188	0
SUPV3	ED	38836	3040	0	5	331	0	2704	74	241	105	56	128	342	1758	0
SUPV3	MV	38836	6010	0	25	599	0	5386	0	313	154	124	295	1010	3490	0
SUPV3	TO	38836	9050	0	30	930	0	8090	74	554	259	180	423	1352	5248	0
SUPV4	ED	43341	3898	0	4	387	0	3507	66	320	136	52	184	647	2102	0
SUPV4	MV	43341	6110	0	18	431	0	5661	0	365	177	77	339	1616	3087	0
SUPV4	TO	43341	10008	0	22	818	0	9168	66	685	313	129	523	2263	5189	0
SUPV5	ED	51976	6296	0	8	1070	0	5218	160	382	143	58	112	434	3929	0
SUPV5	MV	51976	7099	0	22	918	0	6159	0	422	120	67	198	706	4646	0
SUPV5	TO	51976	13395	0	30	1988	0	11377	160	804	263	125	310	1140	8575	0
SUPV6	ED	42510	2396	0	5	245	0	2146	66	186	69	34	106	247	1438	0
SUPV6	MV	42510	5885	0	38	535	0	5312	0	398	104	81	246	873	3610	0
SUPV6	TO	42510	8281	0	43	780	0	7458	66	584	173	115	352	1120	5048	0
SUPV7	ED	46757	4774	0	10	408	0	4356	152	360	115	63	196	513	2957	0
SUPV7	MV	46757	7487	0	29	842	0	6616	0	553	152	83	356	1084	4388	0
SUPV7	TO	46757	12261	0	39	1250	0	10972	152	913	267	146	552	1597	7345	0
SUPV8	ED	57103	7218	0	6	1080	0	6132	238	563	252	63	220	396	4400	0
SUPV8	MV	57103	8780	0	15	1134	0	7631	0	628	222	71	302	512	5896	0
SUPV8	TO	57103	15998	0	21	2214	0	13763	238	1191	474	134	522	908	10296	0
SUPV9	ED	42539	4535	0	10	916	0	3609	170	325	152	107	113	312	2430	0
SUPV9	MV	42539	5327	0	27	636	0	4664	0	332	92	140	220	701	3179	0
SUPV9	TO	42539	9862	0	37	1552	0	8273	170	657	244	247	333	1013	5609	0
SUPV10	ED	42195	2595	0	6	237	0	2352	50	132	56	27	104	227	1756	0
SUPV10	MV	42195	5291	0	27	394	0	4870	0	229	91	76	224	1044	3206	0
SUPV10	TO	42195	7886	0	33	631	0	7222	50	361	147	103	328	1271	4962	0
SUPV11	ED	37985	2541	0	6	278	0	2257	30	187	55	42	96	351	1496	0
SUPV11	MV	37985	5174	0	33	306	0	4835	0	264	119	87	192	1364	2809	0
SUPV11	TO	37985	7715	0	39	584	0	7092	30	451	174	129	288	1715	4305	0
NEIG1	ED	20194	1106	0	6	51	0	1049	14	39	18	12	39	86	841	0
NEIG1	MV	20194	2395	0	17	136	0	2242	0	76	44	34	94	535	1459	0
NEIG1	TO	20194	3501	0	23	187	0	3291	14	115	62	46	133	621	2300	0
NEIG2	ED	18045	1279	0	2	134	0	1143	28	95	53	18	46	151	752	0
NEIG2	MV	18045	2695	0	13	271	0	2411	0	133	74	48	129	526	1501	0
NEIG2	TO	18045	3974	0	15	405	0	3554	28	228	127	66	175	677	2253	0
NEIG3	ED	27613	2030	0	6	230	0	1794	58	179	67	42	96	214	1138	0
NEIG3	MV	27613	4069	0	26	389	0	3654	0	255	89	91	174	606	2439	0
NEIG3	TO	27613	6099	0	32	619	0	5448	58	434	156	133	270	820	3577	0
NEIG4	ED	7735	936	0	1	105	0	830	20	70	27	9	25	65	614	0
NEIG4	MV	7735	1297	0	6	110	0	1181	0	86	58	13	58	90	876	0
NEIG4	TO	7735	2233	0	7	215	0	2011	20	156	85	22	83	155	1490	0
NEIG5	ED	28067	1845	0	5	221	0	1619	24	146	35	31	78	244	1061	0
NEIG5	MV	28067	3899	0	29	265	0	3605	0	185	97	69	156	990	2108	0
NEIG5	TO	28067	5744	0	34	486	0	5224	24	331	132	100	234	1234	3169	0
NEIG6	ED	15102	2143	0	0	403	0	1740	56	136	55	17	32	128	1316	0
NEIG6	MV	15102	1956	0	5	306	0	1645	0	142	36	7	63	116	1281	0
NEIG6	TO	15102	4099	0	5	709	0	3385	56	278	91	24	95	244	2597	0
